condition nsolution basis generalization length runtime answer
0 675 SKHIE ba 24 15 'c'
0 675 SKHIE bb 24 15 'c'
0 675 SKHIE bc 24 15 'c'
0 675 SKHIE ca 24 15 'c'
0 675 SKHIE cb 24 15 'c'
0 675 SKHIE cc 24 15 'c'
0 676 SKHIE aa 20 14 'a'
0 676 SKHIE ab 20 14 'd'
0 676 SKHIE ac 20 14 'd'
0 676 SKHIE ba 20 14 'c'
0 676 SKHIE bb 20 14 'c'
0 676 SKHIE bc 20 14 'c'
0 676 SKHIE ca 20 14 'c'
0 676 SKHIE cb 20 14 'c'
0 676 SKHIE cc 20 14 'c'
0 677 SKHIE aa 24 15 'a'
0 677 SKHIE ab 24 15 'c'
0 677 SKHIE ac 24 15 'c'
0 677 SKHIE ba 24 15 'c'
0 677 SKHIE bb 24 15 'c'
0 677 SKHIE bc 24 15 'c'
0 677 SKHIE ca 24 15 'c'
0 677 SKHIE cb 24 15 'c'
0 677 SKHIE cc 24 15 'c'
0 678 SKHIE aa 24 15 'a'
0 678 SKHIE ab 24 15 'c'
0 678 SKHIE ac 24 15 'c'
0 678 SKHIE ba 24 15 'c'
0 678 SKHIE bb 24 15 'c'
0 678 SKHIE bc 24 15 'c'
0 678 SKHIE ca 24 15 'c'
0 678 SKHIE cb 24 15 'c'
0 678 SKHIE cc 24 15 'c'
0 679 SKHIE aa 24 15 'a'
0 679 SKHIE ab 24 15 'c'
0 679 SKHIE ac 24 15 'c'
0 679 SKHIE ba 24 15 'c'
0 679 SKHIE bb 24 15 'c'
0 679 SKHIE bc 24 15 'c'
0 679 SKHIE ca 24 15 'c'
0 679 SKHIE cb 24 15 'c'
0 679 SKHIE cc 24 15 'c'
0 680 SKHIE aa 20 14 'a'
0 680 SKHIE ab 20 14 'd'
0 680 SKHIE ac 20 14 'd'
0 680 SKHIE ba 20 14 'c'
0 680 SKHIE bb 20 14 'c'
0 680 SKHIE bc 20 14 'c'
0 680 SKHIE ca 20 14 'c'
0 680 SKHIE cb 20 14 'c'
0 680 SKHIE cc 20 14 'c'
0 681 SKHIE aa 24 15 'a'
0 681 SKHIE ab 24 15 'c'
0 681 SKHIE ac 24 15 'c'
0 681 SKHIE ba 24 15 'c'
0 681 SKHIE bb 24 15 'c'
0 681 SKHIE bc 24 15 'c'
0 681 SKHIE ca 24 15 'c'
0 681 SKHIE cb 24 15 'c'
0 681 SKHIE cc 24 15 'c'
0 682 SKHIE aa 24 15 'a'
0 682 SKHIE ab 24 15 'c'
0 682 SKHIE ac 24 15 'c'
0 682 SKHIE ba 24 15 'c'
0 682 SKHIE bb 24 15 'c'
0 682 SKHIE bc 24 15 'c'
0 682 SKHIE ca 24 15 'c'
0 682 SKHIE cb 24 15 'c'
0 682 SKHIE cc 24 15 'c'
0 683 SKHIE aa 24 15 'a'
0 683 SKHIE ab 24 15 'c'
0 683 SKHIE ac 24 15 'c'
0 683 SKHIE ba 24 15 'c'
0 683 SKHIE bb 24 15 'c'
0 683 SKHIE bc 24 15 'c'
0 683 SKHIE ca 24 15 'c'
0 683 SKHIE cb 24 15 'c'
0 683 SKHIE cc 24 15 'c'
0 684 SKHIE aa 20 14 'a'
0 684 SKHIE ab 20 14 'd'
0 684 SKHIE ac 20 14 'd'
0 684 SKHIE ba 20 14 'c'
0 684 SKHIE bb 20 14 'c'
0 684 SKHIE bc 20 14 'c'
0 684 SKHIE ca 20 14 'c'
0 684 SKHIE cb 20 14 'c'
0 684 SKHIE cc 20 14 'c'
0 685 SKHIE aa 24 15 'a'
0 685 SKHIE ab 24 15 'c'
0 685 SKHIE ac 24 15 'c'
0 685 SKHIE ba 24 15 'c'
0 685 SKHIE bb 24 15 'c'
0 685 SKHIE bc 24 15 'c'
0 685 SKHIE ca 24 15 'c'
0 685 SKHIE cb 24 15 'c'
0 685 SKHIE cc 24 15 'c'
0 686 SKHIE aa 24 15 'a'
0 686 SKHIE ab 24 15 'c'
0 686 SKHIE ac 24 15 'c'
0 686 SKHIE ba 24 15 'c'
0 686 SKHIE bb 24 15 'c'
0 686 SKHIE bc 24 15 'c'
0 686 SKHIE ca 24 15 'c'
0 686 SKHIE cb 24 15 'c'
0 686 SKHIE cc 24 15 'c'
0 687 SKHIE aa 24 15 'a'
0 687 SKHIE ab 24 15 'c'
0 687 SKHIE ac 24 15 'c'
0 687 SKHIE ba 24 15 'c'
0 687 SKHIE bb 24 15 'c'
0 687 SKHIE bc 24 15 'c'
0 687 SKHIE ca 24 15 'c'
0 687 SKHIE cb 24 15 'c'
0 687 SKHIE cc 24 15 'c'
0 688 SKHIE aa 22 17 'a'
0 688 SKHIE ab 22 17 'a'
0 688 SKHIE ac 22 17 'a'
0 688 SKHIE ba 22 17 'a'
0 688 SKHIE bb 22 17 'a'
0 688 SKHIE bc 22 17 'a'
0 688 SKHIE ca 22 17 'a'
0 688 SKHIE cb 22 17 'a'
0 688 SKHIE cc 22 17 'a'
0 689 SKHIE aa 22 17 'a'
0 689 SKHIE ab 22 17 'a'
0 689 SKHIE ac 22 17 'a'
0 689 SKHIE ba 22 17 'a'
0 689 SKHIE bb 22 17 'a'
0 689 SKHIE bc 22 17 'a'
0 689 SKHIE ca 22 17 'a'
0 689 SKHIE cb 22 17 'a'
0 689 SKHIE cc 22 17 'a'
0 690 SKHIE aa 22 17 'a'
0 690 SKHIE ab 22 17 'a'
0 690 SKHIE ac 22 17 'a'
0 690 SKHIE ba 22 17 'a'
0 690 SKHIE bb 22 17 'a'
0 690 SKHIE bc 22 17 'a'
0 690 SKHIE ca 22 17 'a'
0 690 SKHIE cb 22 17 'a'
0 690 SKHIE cc 22 17 'a'
0 691 SKHIE aa 22 17 'a'
0 691 SKHIE ab 22 17 'a'
0 691 SKHIE ac 22 17 'a'
0 691 SKHIE ba 22 17 'a'
0 691 SKHIE bb 22 17 'a'
0 691 SKHIE bc 22 17 'a'
0 691 SKHIE ca 22 17 'a'
0 691 SKHIE cb 22 17 'a'
0 691 SKHIE cc 22 17 'a'
0 692 SKHIE aa 22 17 'a'
0 692 SKHIE ab 22 17 'a'
0 692 SKHIE ac 22 17 'a'
0 692 SKHIE ba 22 17 'a'
0 692 SKHIE bb 22 17 'a'
0 692 SKHIE bc 22 17 'a'
0 692 SKHIE ca 22 17 'a'
0 692 SKHIE cb 22 17 'a'
0 692 SKHIE cc 22 17 'a'
0 693 SKHIE aa 22 17 'a'
0 693 SKHIE ab 22 17 'a'
0 693 SKHIE ac 22 17 'a'
0 693 SKHIE ba 22 17 'a'
0 693 SKHIE bb 22 17 'a'
0 693 SKHIE bc 22 17 'a'
0 693 SKHIE ca 22 17 'a'
0 693 SKHIE cb 22 17 'a'
0 693 SKHIE cc 22 17 'a'
0 694 SKHIE aa 22 17 'a'
0 694 SKHIE ab 22 17 'a'
0 694 SKHIE ac 22 17 'a'
0 694 SKHIE ba 22 17 'a'
0 694 SKHIE bb 22 17 'a'
0 694 SKHIE bc 22 17 'a'
0 694 SKHIE ca 22 17 'a'
0 694 SKHIE cb 22 17 'a'
0 694 SKHIE cc 22 17 'a'
0 695 SKHIE aa 22 17 'a'
0 695 SKHIE ab 22 17 'a'
0 695 SKHIE ac 22 17 'a'
0 695 SKHIE ba 22 17 'a'
0 695 SKHIE bb 22 17 'a'
0 695 SKHIE bc 22 17 'a'
0 695 SKHIE ca 22 17 'a'
0 695 SKHIE cb 22 17 'a'
0 695 SKHIE cc 22 17 'a'
0 696 SKHIE aa 22 17 'a'
0 696 SKHIE ab 22 17 'a'
0 696 SKHIE ac 22 17 'a'
0 696 SKHIE ba 22 17 'a'
0 696 SKHIE bb 22 17 'a'
0 696 SKHIE bc 22 17 'a'
0 696 SKHIE ca 22 17 'a'
0 696 SKHIE cb 22 17 'a'
0 696 SKHIE cc 22 17 'a'
0 697 SKHIE aa 22 17 'a'
0 697 SKHIE ab 22 17 'a'
0 697 SKHIE ac 22 17 'a'
0 697 SKHIE ba 22 17 'a'
0 697 SKHIE bb 22 17 'a'
0 697 SKHIE bc 22 17 'a'
0 697 SKHIE ca 22 17 'a'
0 697 SKHIE cb 22 17 'a'
0 697 SKHIE cc 22 17 'a'
0 698 SKHIE aa 22 17 'a'
0 698 SKHIE ab 22 17 'a'
0 698 SKHIE ac 22 17 'a'
0 698 SKHIE ba 22 17 'a'
0 698 SKHIE bb 22 17 'a'
0 698 SKHIE bc 22 17 'a'
0 698 SKHIE ca 22 17 'a'
0 698 SKHIE cb 22 17 'a'
0 698 SKHIE cc 22 17 'a'
0 699 SKHIE aa 22 17 'a'
0 699 SKHIE ab 22 17 'a'
0 699 SKHIE ac 22 17 'a'
0 699 SKHIE ba 22 17 'a'
0 699 SKHIE bb 22 17 'a'
0 699 SKHIE bc 22 17 'a'
0 699 SKHIE ca 22 17 'a'
0 699 SKHIE cb 22 17 'a'
0 699 SKHIE cc 22 17 'a'
0 700 SKHIE aa 24 15 'a'
0 700 SKHIE ab 24 15 'a'
0 700 SKHIE ac 24 15 'a'
0 700 SKHIE ba 24 15 'a'
0 700 SKHIE bb 24 15 'a'
0 700 SKHIE bc 24 15 'a'
0 700 SKHIE ca 24 15 'a'
0 700 SKHIE cb 24 15 'a'
0 700 SKHIE cc 24 15 'a'
0 701 SKHIE aa 24 15 'a'
0 701 SKHIE ab 24 15 'a'
0 701 SKHIE ac 24 15 'a'
0 701 SKHIE ba 24 15 'a'
0 701 SKHIE bb 24 15 'a'
0 701 SKHIE bc 24 15 'a'
0 701 SKHIE ca 24 15 'a'
0 701 SKHIE cb 24 15 'a'
0 701 SKHIE cc 24 15 'a'
0 702 SKHIE aa 24 15 'a'
0 702 SKHIE ab 24 15 'a'
0 702 SKHIE ac 24 15 'a'
0 702 SKHIE ba 24 15 'a'
0 702 SKHIE bb 24 15 'a'
0 702 SKHIE bc 24 15 'a'
0 702 SKHIE ca 24 15 'a'
0 702 SKHIE cb 24 15 'a'
0 702 SKHIE cc 24 15 'a'
0 703 SKHIE aa 24 15 'a'
0 703 SKHIE ab 24 15 'a'
0 703 SKHIE ac 24 15 'a'
0 703 SKHIE ba 24 15 'a'
0 703 SKHIE bb 24 15 'a'
0 703 SKHIE bc 24 15 'a'
0 703 SKHIE ca 24 15 'a'
0 703 SKHIE cb 24 15 'a'
0 703 SKHIE cc 24 15 'a'
0 704 SKHIE aa 24 15 'a'
0 704 SKHIE ab 24 15 'a'
0 704 SKHIE ac 24 15 'a'
0 704 SKHIE ba 24 15 'a'
0 704 SKHIE bb 24 15 'a'
0 704 SKHIE bc 24 15 'a'
0 704 SKHIE ca 24 15 'a'
0 704 SKHIE cb 24 15 'a'
0 704 SKHIE cc 24 15 'a'
0 705 SKHIE aa 24 15 'a'
0 705 SKHIE ab 24 15 'a'
0 705 SKHIE ac 24 15 'a'
0 705 SKHIE ba 24 15 'a'
0 705 SKHIE bb 24 15 'a'
0 705 SKHIE bc 24 15 'a'
0 705 SKHIE ca 24 15 'a'
0 705 SKHIE cb 24 15 'a'
0 705 SKHIE cc 24 15 'a'
0 706 SKHIE aa 24 15 'a'
0 706 SKHIE ab 24 15 'a'
0 706 SKHIE ac 24 15 'a'
0 706 SKHIE ba 24 15 'a'
0 706 SKHIE bb 24 15 'a'
0 706 SKHIE bc 24 15 'a'
0 706 SKHIE ca 24 15 'a'
0 706 SKHIE cb 24 15 'a'
0 706 SKHIE cc 24 15 'a'
0 707 SKHIE aa 24 15 'a'
0 707 SKHIE ab 24 15 'a'
0 707 SKHIE ac 24 15 'a'
0 707 SKHIE ba 24 15 'a'
0 707 SKHIE bb 24 15 'a'
0 707 SKHIE bc 24 15 'a'
0 707 SKHIE ca 24 15 'a'
0 707 SKHIE cb 24 15 'a'
0 707 SKHIE cc 24 15 'a'
0 708 SKHIE aa 24 15 'a'
0 708 SKHIE ab 24 15 'a'
0 708 SKHIE ac 24 15 'a'
0 708 SKHIE ba 24 15 'a'
0 708 SKHIE bb 24 15 'a'
0 708 SKHIE bc 24 15 'a'
0 708 SKHIE ca 24 15 'a'
0 708 SKHIE cb 24 15 'a'
0 708 SKHIE cc 24 15 'a'
0 709 SKHIE aa 24 15 'a'
0 709 SKHIE ab 24 15 'a'
0 709 SKHIE ac 24 15 'a'
0 709 SKHIE ba 24 15 'a'
0 709 SKHIE bb 24 15 'a'
0 709 SKHIE bc 24 15 'a'
0 709 SKHIE ca 24 15 'a'
0 709 SKHIE cb 24 15 'a'
0 709 SKHIE cc 24 15 'a'
0 710 SKHIE aa 24 15 'a'
0 710 SKHIE ab 24 15 'a'
0 710 SKHIE ac 24 15 'a'
0 710 SKHIE ba 24 15 'a'
0 710 SKHIE bb 24 15 'a'
0 710 SKHIE bc 24 15 'a'
0 710 SKHIE ca 24 15 'a'
0 710 SKHIE cb 24 15 'a'
0 710 SKHIE cc 24 15 'a'
0 711 SKHIE aa 24 15 'a'
0 711 SKHIE ab 24 15 'a'
0 711 SKHIE ac 24 15 'a'
0 711 SKHIE ba 24 15 'a'
0 711 SKHIE bb 24 15 'a'
0 711 SKHIE bc 24 15 'a'
0 711 SKHIE ca 24 15 'a'
0 711 SKHIE cb 24 15 'a'
0 711 SKHIE cc 24 15 'a'
0 712 SKHIE aa 24 17 'a'
0 712 SKHIE ab 24 17 'a'
0 712 SKHIE ac 24 17 'a'
0 712 SKHIE ba 24 17 'a'
0 712 SKHIE bb 24 17 'a'
0 712 SKHIE bc 24 17 'a'
0 712 SKHIE ca 24 17 'a'
0 712 SKHIE cb 24 17 'a'
0 712 SKHIE cc 24 17 'a'
0 713 SKHIE aa 24 17 'a'
0 713 SKHIE ab 24 17 'a'
0 713 SKHIE ac 24 17 'a'
0 713 SKHIE ba 24 17 'a'
0 713 SKHIE bb 24 17 'a'
0 713 SKHIE bc 24 17 'a'
0 713 SKHIE ca 24 17 'a'
0 713 SKHIE cb 24 17 'a'
0 713 SKHIE cc 24 17 'a'
0 714 SKHIE aa 24 17 'a'
0 714 SKHIE ab 24 17 'a'
0 714 SKHIE ac 24 17 'a'
0 714 SKHIE ba 24 17 'a'
0 714 SKHIE bb 24 17 'a'
0 714 SKHIE bc 24 17 'a'
0 714 SKHIE ca 24 17 'a'
0 714 SKHIE cb 24 17 'a'
0 714 SKHIE cc 24 17 'a'
0 715 SKHIE aa 24 17 'a'
0 715 SKHIE ab 24 17 'a'
0 715 SKHIE ac 24 17 'a'
0 715 SKHIE ba 24 17 'a'
0 715 SKHIE bb 24 17 'a'
0 715 SKHIE bc 24 17 'a'
0 715 SKHIE ca 24 17 'a'
0 715 SKHIE cb 24 17 'a'
0 715 SKHIE cc 24 17 'a'
0 716 SKHIE aa 24 17 'a'
0 716 SKHIE ab 24 17 'a'
0 716 SKHIE ac 24 17 'a'
0 716 SKHIE ba 24 17 'a'
0 716 SKHIE bb 24 17 'a'
0 716 SKHIE bc 24 17 'a'
0 716 SKHIE ca 24 17 'a'
0 716 SKHIE cb 24 17 'a'
0 716 SKHIE cc 24 17 'a'
0 717 SKHIE aa 24 17 'a'
0 717 SKHIE ab 24 17 'a'
0 717 SKHIE ac 24 17 'a'
0 717 SKHIE ba 24 17 'a'
0 717 SKHIE bb 24 17 'a'
0 717 SKHIE bc 24 17 'a'
0 717 SKHIE ca 24 17 'a'
0 717 SKHIE cb 24 17 'a'
0 717 SKHIE cc 24 17 'a'
0 718 SKHIE aa 24 17 'a'
0 718 SKHIE ab 24 17 'a'
0 718 SKHIE ac 24 17 'a'
0 718 SKHIE ba 24 17 'a'
0 718 SKHIE bb 24 17 'a'
0 718 SKHIE bc 24 17 'a'
0 718 SKHIE ca 24 17 'a'
0 718 SKHIE cb 24 17 'a'
0 718 SKHIE cc 24 17 'a'
0 719 SKHIE aa 24 17 'a'
0 719 SKHIE ab 24 17 'a'
0 719 SKHIE ac 24 17 'a'
0 719 SKHIE ba 24 17 'a'
0 719 SKHIE bb 24 17 'a'
0 719 SKHIE bc 24 17 'a'
0 719 SKHIE ca 24 17 'a'
0 719 SKHIE cb 24 17 'a'
0 719 SKHIE cc 24 17 'a'
0 720 SKHIE aa 24 17 'a'
0 720 SKHIE ab 24 17 'a'
0 720 SKHIE ac 24 17 'a'
0 720 SKHIE ba 24 17 'a'
0 720 SKHIE bb 24 17 'a'
0 720 SKHIE bc 24 17 'a'
0 720 SKHIE ca 24 17 'a'
0 720 SKHIE cb 24 17 'a'
0 720 SKHIE cc 24 17 'a'
0 721 SKHIE aa 24 17 'a'
0 721 SKHIE ab 24 17 'a'
0 721 SKHIE ac 24 17 'a'
0 721 SKHIE ba 24 17 'a'
0 721 SKHIE bb 24 17 'a'
0 721 SKHIE bc 24 17 'a'
0 721 SKHIE ca 24 17 'a'
0 721 SKHIE cb 24 17 'a'
0 721 SKHIE cc 24 17 'a'
0 722 SKHIE aa 24 17 'a'
0 722 SKHIE ab 24 17 'a'
0 722 SKHIE ac 24 17 'a'
0 722 SKHIE ba 24 17 'a'
0 722 SKHIE bb 24 17 'a'
0 722 SKHIE bc 24 17 'a'
0 722 SKHIE ca 24 17 'a'
0 722 SKHIE cb 24 17 'a'
0 722 SKHIE cc 24 17 'a'
0 723 SKHIE aa 24 17 'a'
0 723 SKHIE ab 24 17 'a'
0 723 SKHIE ac 24 17 'a'
0 723 SKHIE ba 24 17 'a'
0 723 SKHIE bb 24 17 'a'
0 723 SKHIE bc 24 17 'a'
0 723 SKHIE ca 24 17 'a'
0 723 SKHIE cb 24 17 'a'
0 723 SKHIE cc 24 17 'a'
0 724 SKHIE aa 24 17 'a'
0 724 SKHIE ab 24 17 'a'
0 724 SKHIE ac 24 17 'a'
0 724 SKHIE ba 24 17 'a'
0 724 SKHIE bb 24 17 'a'
0 724 SKHIE bc 24 17 'a'
0 724 SKHIE ca 24 17 'a'
0 724 SKHIE cb 24 17 'a'
0 724 SKHIE cc 24 17 'a'
0 725 SKHIE aa 24 17 'a'
0 725 SKHIE ab 24 17 'a'
0 725 SKHIE ac 24 17 'a'
0 725 SKHIE ba 24 17 'a'
0 725 SKHIE bb 24 17 'a'
0 725 SKHIE bc 24 17 'a'
0 725 SKHIE ca 24 17 'a'
0 725 SKHIE cb 24 17 'a'
0 725 SKHIE cc 24 17 'a'
0 726 SKHIE aa 24 17 'a'
0 726 SKHIE ab 24 17 'a'
0 726 SKHIE ac 24 17 'a'
0 726 SKHIE ba 24 17 'a'
0 726 SKHIE bb 24 17 'a'
0 726 SKHIE bc 24 17 'a'
0 726 SKHIE ca 24 17 'a'
0 726 SKHIE cb 24 17 'a'
0 726 SKHIE cc 24 17 'a'
0 727 SKHIE aa 24 17 'a'
0 727 SKHIE ab 24 17 'a'
0 727 SKHIE ac 24 17 'a'
0 727 SKHIE ba 24 17 'a'
0 727 SKHIE bb 24 17 'a'
0 727 SKHIE bc 24 17 'a'
0 727 SKHIE ca 24 17 'a'
0 727 SKHIE cb 24 17 'a'
0 727 SKHIE cc 24 17 'a'
0 728 SKHIE aa 24 17 'a'
0 728 SKHIE ab 24 17 'a'
0 728 SKHIE ac 24 17 'a'
0 728 SKHIE ba 24 17 'a'
0 728 SKHIE bb 24 17 'a'
0 728 SKHIE bc 24 17 'a'
0 728 SKHIE ca 24 17 'a'
0 728 SKHIE cb 24 17 'a'
0 728 SKHIE cc 24 17 'a'
0 729 SKHIE aa 24 17 'a'
0 729 SKHIE ab 24 17 'a'
0 729 SKHIE ac 24 17 'a'
0 729 SKHIE ba 24 17 'a'
0 729 SKHIE bb 24 17 'a'
0 729 SKHIE bc 24 17 'a'
0 729 SKHIE ca 24 17 'a'
0 729 SKHIE cb 24 17 'a'
0 729 SKHIE cc 24 17 'a'
0 730 SKHIE aa 24 17 'a'
0 730 SKHIE ab 24 17 'a'
0 730 SKHIE ac 24 17 'a'
0 730 SKHIE ba 24 17 'a'
0 730 SKHIE bb 24 17 'a'
0 730 SKHIE bc 24 17 'a'
0 730 SKHIE ca 24 17 'a'
0 730 SKHIE cb 24 17 'a'
0 730 SKHIE cc 24 17 'a'
0 731 SKHIE aa 24 17 'a'
0 731 SKHIE ab 24 17 'a'
0 731 SKHIE ac 24 17 'a'
0 731 SKHIE ba 24 17 'a'
0 731 SKHIE bb 24 17 'a'
0 731 SKHIE bc 24 17 'a'
0 731 SKHIE ca 24 17 'a'
0 731 SKHIE cb 24 17 'a'
0 731 SKHIE cc 24 17 'a'
0 732 SKHIE aa 24 17 'a'
0 732 SKHIE ab 24 17 'a'
0 732 SKHIE ac 24 17 'a'
0 732 SKHIE ba 24 17 'a'
0 732 SKHIE bb 24 17 'a'
0 732 SKHIE bc 24 17 'a'
0 732 SKHIE ca 24 17 'a'
0 732 SKHIE cb 24 17 'a'
0 732 SKHIE cc 24 17 'a'
0 733 SKHIE aa 24 17 'a'
0 733 SKHIE ab 24 17 'a'
0 733 SKHIE ac 24 17 'a'
0 733 SKHIE ba 24 17 'a'
0 733 SKHIE bb 24 17 'a'
0 733 SKHIE bc 24 17 'a'
0 733 SKHIE ca 24 17 'a'
0 733 SKHIE cb 24 17 'a'
0 733 SKHIE cc 24 17 'a'
0 734 SKHIE aa 24 17 'a'
0 734 SKHIE ab 24 17 'a'
0 734 SKHIE ac 24 17 'a'
0 734 SKHIE ba 24 17 'a'
0 734 SKHIE bb 24 17 'a'
0 734 SKHIE bc 24 17 'a'
0 734 SKHIE ca 24 17 'a'
0 734 SKHIE cb 24 17 'a'
0 734 SKHIE cc 24 17 'a'
0 735 SKHIE aa 24 17 'a'
0 735 SKHIE ab 24 17 'a'
0 735 SKHIE ac 24 17 'a'
0 735 SKHIE ba 24 17 'a'
0 735 SKHIE bb 24 17 'a'
0 735 SKHIE bc 24 17 'a'
0 735 SKHIE ca 24 17 'a'
0 735 SKHIE cb 24 17 'a'
0 735 SKHIE cc 24 17 'a'
0 736 SKHIE aa 24 17 'a'
0 736 SKHIE ab 24 17 'a'
0 736 SKHIE ac 24 17 'a'
0 736 SKHIE ba 24 17 'a'
0 736 SKHIE bb 24 17 'a'
0 736 SKHIE bc 24 17 'a'
0 736 SKHIE ca 24 17 'a'
0 736 SKHIE cb 24 17 'a'
0 736 SKHIE cc 24 17 'a'
0 737 SKHIE aa 24 17 'a'
0 737 SKHIE ab 24 17 'a'
0 737 SKHIE ac 24 17 'a'
0 737 SKHIE ba 24 17 'a'
0 737 SKHIE bb 24 17 'a'
0 737 SKHIE bc 24 17 'a'
0 737 SKHIE ca 24 17 'a'
0 737 SKHIE cb 24 17 'a'
0 737 SKHIE cc 24 17 'a'
0 738 SKHIE aa 24 17 'a'
0 738 SKHIE ab 24 17 'a'
0 738 SKHIE ac 24 17 'a'
0 738 SKHIE ba 24 17 'a'
0 738 SKHIE bb 24 17 'a'
0 738 SKHIE bc 24 17 'a'
0 738 SKHIE ca 24 17 'a'
0 738 SKHIE cb 24 17 'a'
0 738 SKHIE cc 24 17 'a'
0 739 SKHIE aa 24 17 'a'
0 739 SKHIE ab 24 17 'a'
0 739 SKHIE ac 24 17 'a'
0 739 SKHIE ba 24 17 'a'
0 739 SKHIE bb 24 17 'a'
0 739 SKHIE bc 24 17 'a'
0 739 SKHIE ca 24 17 'a'
0 739 SKHIE cb 24 17 'a'
0 739 SKHIE cc 24 17 'a'
0 740 SKHIE aa 24 17 'a'
0 740 SKHIE ab 24 17 'a'
0 740 SKHIE ac 24 17 'a'
0 740 SKHIE ba 24 17 'a'
0 740 SKHIE bb 24 17 'a'
0 740 SKHIE bc 24 17 'a'
0 740 SKHIE ca 24 17 'a'
0 740 SKHIE cb 24 17 'a'
0 740 SKHIE cc 24 17 'a'
0 741 SKHIE aa 24 17 'a'
0 741 SKHIE ab 24 17 'a'
0 741 SKHIE ac 24 17 'a'
0 741 SKHIE ba 24 17 'a'
0 741 SKHIE bb 24 17 'a'
0 741 SKHIE bc 24 17 'a'
0 741 SKHIE ca 24 17 'a'
0 741 SKHIE cb 24 17 'a'
0 741 SKHIE cc 24 17 'a'
0 742 SKHIE aa 24 17 'a'
0 742 SKHIE ab 24 17 'a'
0 742 SKHIE ac 24 17 'a'
0 742 SKHIE ba 24 17 'a'
0 742 SKHIE bb 24 17 'a'
0 742 SKHIE bc 24 17 'a'
0 742 SKHIE ca 24 17 'a'
0 742 SKHIE cb 24 17 'a'
0 742 SKHIE cc 24 17 'a'
0 743 SKHIE aa 24 17 'a'
0 743 SKHIE ab 24 17 'a'
0 743 SKHIE ac 24 17 'a'
0 743 SKHIE ba 24 17 'a'
0 743 SKHIE bb 24 17 'a'
0 743 SKHIE bc 24 17 'a'
0 743 SKHIE ca 24 17 'a'
0 743 SKHIE cb 24 17 'a'
0 743 SKHIE cc 24 17 'a'
0 744 SKHIE aa 24 17 'a'
0 744 SKHIE ab 24 17 'a'
0 744 SKHIE ac 24 17 'a'
0 744 SKHIE ba 24 17 'a'
0 744 SKHIE bb 24 17 'a'
0 744 SKHIE bc 24 17 'a'
0 744 SKHIE ca 24 17 'a'
0 744 SKHIE cb 24 17 'a'
0 744 SKHIE cc 24 17 'a'
0 745 SKHIE aa 24 17 'a'
0 745 SKHIE ab 24 17 'a'
0 745 SKHIE ac 24 17 'a'
0 745 SKHIE ba 24 17 'a'
0 745 SKHIE bb 24 17 'a'
0 745 SKHIE bc 24 17 'a'
0 745 SKHIE ca 24 17 'a'
0 745 SKHIE cb 24 17 'a'
0 745 SKHIE cc 24 17 'a'
0 746 SKHIE aa 24 17 'a'
0 746 SKHIE ab 24 17 'a'
0 746 SKHIE ac 24 17 'a'
0 746 SKHIE ba 24 17 'a'
0 746 SKHIE bb 24 17 'a'
0 746 SKHIE bc 24 17 'a'
0 746 SKHIE ca 24 17 'a'
0 746 SKHIE cb 24 17 'a'
0 746 SKHIE cc 24 17 'a'
0 747 SKHIE aa 24 17 'a'
0 747 SKHIE ab 24 17 'a'
0 747 SKHIE ac 24 17 'a'
0 747 SKHIE ba 24 17 'a'
0 747 SKHIE bb 24 17 'a'
0 747 SKHIE bc 24 17 'a'
0 747 SKHIE ca 24 17 'a'
0 747 SKHIE cb 24 17 'a'
0 747 SKHIE cc 24 17 'a'
0 748 SKHIE aa 24 17 'a'
0 748 SKHIE ab 24 17 'a'
0 748 SKHIE ac 24 17 'a'
0 748 SKHIE ba 24 17 'a'
0 748 SKHIE bb 24 17 'a'
0 748 SKHIE bc 24 17 'a'
0 748 SKHIE ca 24 17 'a'
0 748 SKHIE cb 24 17 'a'
0 748 SKHIE cc 24 17 'a'
0 749 SKHIE aa 24 17 'a'
0 749 SKHIE ab 24 17 'a'
0 749 SKHIE ac 24 17 'a'
0 749 SKHIE ba 24 17 'a'
0 749 SKHIE bb 24 17 'a'
0 749 SKHIE bc 24 17 'a'
0 749 SKHIE ca 24 17 'a'
0 749 SKHIE cb 24 17 'a'
0 749 SKHIE cc 24 17 'a'
0 750 SKHIE aa 24 17 'a'
0 750 SKHIE ab 24 17 'a'
0 750 SKHIE ac 24 17 'a'
0 750 SKHIE ba 24 17 'a'
0 750 SKHIE bb 24 17 'a'
0 750 SKHIE bc 24 17 'a'
0 750 SKHIE ca 24 17 'a'
0 750 SKHIE cb 24 17 'a'
0 750 SKHIE cc 24 17 'a'
0 751 SKHIE aa 24 17 'a'
0 751 SKHIE ab 24 17 'a'
0 751 SKHIE ac 24 17 'a'
0 751 SKHIE ba 24 17 'a'
0 751 SKHIE bb 24 17 'a'
0 751 SKHIE bc 24 17 'a'
0 751 SKHIE ca 24 17 'a'
0 751 SKHIE cb 24 17 'a'
0 751 SKHIE cc 24 17 'a'
0 752 SKHIE aa 24 17 'a'
0 752 SKHIE ab 24 17 'a'
0 752 SKHIE ac 24 17 'a'
0 752 SKHIE ba 24 17 'a'
0 752 SKHIE bb 24 17 'a'
0 752 SKHIE bc 24 17 'a'
0 752 SKHIE ca 24 17 'a'
0 752 SKHIE cb 24 17 'a'
0 752 SKHIE cc 24 17 'a'
