condition nsolution basis generalization length runtime answer
0 4126 TSKHI ba 26 15 'c'
0 4126 TSKHI bb 26 15 'c'
0 4126 TSKHI bc 26 15 'c'
0 4126 TSKHI ca 26 15 'c'
0 4126 TSKHI cb 26 15 'c'
0 4126 TSKHI cc 26 15 'c'
0 4127 TSKHI aa 26 15 'a'
0 4127 TSKHI ab 26 15 'c'
0 4127 TSKHI ac 26 15 'c'
0 4127 TSKHI ba 26 15 'c'
0 4127 TSKHI bb 26 15 'c'
0 4127 TSKHI bc 26 15 'c'
0 4127 TSKHI ca 26 15 'c'
0 4127 TSKHI cb 26 15 'c'
0 4127 TSKHI cc 26 15 'c'
0 4128 TSKHI aa 22 14 'a'
0 4128 TSKHI ab 22 14 'd'
0 4128 TSKHI ac 22 14 'd'
0 4128 TSKHI ba 22 14 'c'
0 4128 TSKHI bb 22 14 'c'
0 4128 TSKHI bc 22 14 'c'
0 4128 TSKHI ca 22 14 'c'
0 4128 TSKHI cb 22 14 'c'
0 4128 TSKHI cc 22 14 'c'
0 4129 TSKHI aa 26 15 'a'
0 4129 TSKHI ab 26 15 'c'
0 4129 TSKHI ac 26 15 'c'
0 4129 TSKHI ba 26 15 'c'
0 4129 TSKHI bb 26 15 'c'
0 4129 TSKHI bc 26 15 'c'
0 4129 TSKHI ca 26 15 'c'
0 4129 TSKHI cb 26 15 'c'
0 4129 TSKHI cc 26 15 'c'
0 4130 TSKHI aa 26 15 'a'
0 4130 TSKHI ab 26 15 'c'
0 4130 TSKHI ac 26 15 'c'
0 4130 TSKHI ba 26 15 'c'
0 4130 TSKHI bb 26 15 'c'
0 4130 TSKHI bc 26 15 'c'
0 4130 TSKHI ca 26 15 'c'
0 4130 TSKHI cb 26 15 'c'
0 4130 TSKHI cc 26 15 'c'
0 4131 TSKHI aa 26 15 'a'
0 4131 TSKHI ab 26 15 'c'
0 4131 TSKHI ac 26 15 'c'
0 4131 TSKHI ba 26 15 'c'
0 4131 TSKHI bb 26 15 'c'
0 4131 TSKHI bc 26 15 'c'
0 4131 TSKHI ca 26 15 'c'
0 4131 TSKHI cb 26 15 'c'
0 4131 TSKHI cc 26 15 'c'
0 4132 TSKHI aa 22 14 'a'
0 4132 TSKHI ab 22 14 'd'
0 4132 TSKHI ac 22 14 'd'
0 4132 TSKHI ba 22 14 'c'
0 4132 TSKHI bb 22 14 'c'
0 4132 TSKHI bc 22 14 'c'
0 4132 TSKHI ca 22 14 'c'
0 4132 TSKHI cb 22 14 'c'
0 4132 TSKHI cc 22 14 'c'
0 4133 TSKHI aa 26 15 'a'
0 4133 TSKHI ab 26 15 'c'
0 4133 TSKHI ac 26 15 'c'
0 4133 TSKHI ba 26 15 'c'
0 4133 TSKHI bb 26 15 'c'
0 4133 TSKHI bc 26 15 'c'
0 4133 TSKHI ca 26 15 'c'
0 4133 TSKHI cb 26 15 'c'
0 4133 TSKHI cc 26 15 'c'
0 4134 TSKHI aa 26 15 'a'
0 4134 TSKHI ab 26 15 'c'
0 4134 TSKHI ac 26 15 'c'
0 4134 TSKHI ba 26 15 'c'
0 4134 TSKHI bb 26 15 'c'
0 4134 TSKHI bc 26 15 'c'
0 4134 TSKHI ca 26 15 'c'
0 4134 TSKHI cb 26 15 'c'
0 4134 TSKHI cc 26 15 'c'
0 4135 TSKHI aa 26 15 'a'
0 4135 TSKHI ab 26 15 'c'
0 4135 TSKHI ac 26 15 'c'
0 4135 TSKHI ba 26 15 'c'
0 4135 TSKHI bb 26 15 'c'
0 4135 TSKHI bc 26 15 'c'
0 4135 TSKHI ca 26 15 'c'
0 4135 TSKHI cb 26 15 'c'
0 4135 TSKHI cc 26 15 'c'
0 4136 TSKHI aa 22 14 'a'
0 4136 TSKHI ab 22 14 'd'
0 4136 TSKHI ac 22 14 'd'
0 4136 TSKHI ba 22 14 'c'
0 4136 TSKHI bb 22 14 'c'
0 4136 TSKHI bc 22 14 'c'
0 4136 TSKHI ca 22 14 'c'
0 4136 TSKHI cb 22 14 'c'
0 4136 TSKHI cc 22 14 'c'
0 4137 TSKHI aa 26 15 'a'
0 4137 TSKHI ab 26 15 'c'
0 4137 TSKHI ac 26 15 'c'
0 4137 TSKHI ba 26 15 'c'
0 4137 TSKHI bb 26 15 'c'
0 4137 TSKHI bc 26 15 'c'
0 4137 TSKHI ca 26 15 'c'
0 4137 TSKHI cb 26 15 'c'
0 4137 TSKHI cc 26 15 'c'
0 4138 TSKHI aa 26 15 'a'
0 4138 TSKHI ab 26 15 'c'
0 4138 TSKHI ac 26 15 'c'
0 4138 TSKHI ba 26 15 'c'
0 4138 TSKHI bb 26 15 'c'
0 4138 TSKHI bc 26 15 'c'
0 4138 TSKHI ca 26 15 'c'
0 4138 TSKHI cb 26 15 'c'
0 4138 TSKHI cc 26 15 'c'
0 4139 TSKHI aa 26 15 'a'
0 4139 TSKHI ab 26 15 'c'
0 4139 TSKHI ac 26 15 'c'
0 4139 TSKHI ba 26 15 'c'
0 4139 TSKHI bb 26 15 'c'
0 4139 TSKHI bc 26 15 'c'
0 4139 TSKHI ca 26 15 'c'
0 4139 TSKHI cb 26 15 'c'
0 4139 TSKHI cc 26 15 'c'
0 4140 TSKHI aa 22 12 'a'
0 4140 TSKHI ab 22 12 'c'
0 4140 TSKHI ac 22 12 'c'
0 4140 TSKHI ba 22 12 'c'
0 4140 TSKHI bb 22 12 'c'
0 4140 TSKHI bc 22 12 'c'
0 4140 TSKHI ca 22 12 'c'
0 4140 TSKHI cb 22 12 'c'
0 4140 TSKHI cc 22 12 'c'
0 4141 TSKHI aa 22 12 'a'
0 4141 TSKHI ab 22 12 'c'
0 4141 TSKHI ac 22 12 'c'
0 4141 TSKHI ba 22 12 'c'
0 4141 TSKHI bb 22 12 'c'
0 4141 TSKHI bc 22 12 'c'
0 4141 TSKHI ca 22 12 'c'
0 4141 TSKHI cb 22 12 'c'
0 4141 TSKHI cc 22 12 'c'
0 4142 TSKHI aa 22 12 'a'
0 4142 TSKHI ab 22 12 'c'
0 4142 TSKHI ac 22 12 'c'
0 4142 TSKHI ba 22 12 'c'
0 4142 TSKHI bb 22 12 'c'
0 4142 TSKHI bc 22 12 'c'
0 4142 TSKHI ca 22 12 'c'
0 4142 TSKHI cb 22 12 'c'
0 4142 TSKHI cc 22 12 'c'
0 4143 TSKHI aa 22 12 'a'
0 4143 TSKHI ab 22 12 'c'
0 4143 TSKHI ac 22 12 'c'
0 4143 TSKHI ba 22 12 'c'
0 4143 TSKHI bb 22 12 'c'
0 4143 TSKHI bc 22 12 'c'
0 4143 TSKHI ca 22 12 'c'
0 4143 TSKHI cb 22 12 'c'
0 4143 TSKHI cc 22 12 'c'
0 4144 TSKHI aa 22 14 'a'
0 4144 TSKHI ab 22 14 'd'
0 4144 TSKHI ac 22 14 'd'
0 4144 TSKHI ba 22 14 'c'
0 4144 TSKHI bb 22 14 'c'
0 4144 TSKHI bc 22 14 'c'
0 4144 TSKHI ca 22 14 'c'
0 4144 TSKHI cb 22 14 'c'
0 4144 TSKHI cc 22 14 'c'
0 4145 TSKHI aa 26 15 'a'
0 4145 TSKHI ab 26 15 'c'
0 4145 TSKHI ac 26 15 'c'
0 4145 TSKHI ba 26 15 'c'
0 4145 TSKHI bb 26 15 'c'
0 4145 TSKHI bc 26 15 'c'
0 4145 TSKHI ca 26 15 'c'
0 4145 TSKHI cb 26 15 'c'
0 4145 TSKHI cc 26 15 'c'
0 4146 TSKHI aa 26 15 'a'
0 4146 TSKHI ab 26 15 'c'
0 4146 TSKHI ac 26 15 'c'
0 4146 TSKHI ba 26 15 'c'
0 4146 TSKHI bb 26 15 'c'
0 4146 TSKHI bc 26 15 'c'
0 4146 TSKHI ca 26 15 'c'
0 4146 TSKHI cb 26 15 'c'
0 4146 TSKHI cc 26 15 'c'
0 4147 TSKHI aa 26 15 'a'
0 4147 TSKHI ab 26 15 'c'
0 4147 TSKHI ac 26 15 'c'
0 4147 TSKHI ba 26 15 'c'
0 4147 TSKHI bb 26 15 'c'
0 4147 TSKHI bc 26 15 'c'
0 4147 TSKHI ca 26 15 'c'
0 4147 TSKHI cb 26 15 'c'
0 4147 TSKHI cc 26 15 'c'
0 4148 TSKHI aa 22 14 'a'
0 4148 TSKHI ab 22 14 'd'
0 4148 TSKHI ac 22 14 'd'
0 4148 TSKHI ba 22 14 'c'
0 4148 TSKHI bb 22 14 'c'
0 4148 TSKHI bc 22 14 'c'
0 4148 TSKHI ca 22 14 'c'
0 4148 TSKHI cb 22 14 'c'
0 4148 TSKHI cc 22 14 'c'
0 4149 TSKHI aa 26 15 'a'
0 4149 TSKHI ab 26 15 'c'
0 4149 TSKHI ac 26 15 'c'
0 4149 TSKHI ba 26 15 'c'
0 4149 TSKHI bb 26 15 'c'
0 4149 TSKHI bc 26 15 'c'
0 4149 TSKHI ca 26 15 'c'
0 4149 TSKHI cb 26 15 'c'
0 4149 TSKHI cc 26 15 'c'
0 4150 TSKHI aa 26 15 'a'
0 4150 TSKHI ab 26 15 'c'
0 4150 TSKHI ac 26 15 'c'
0 4150 TSKHI ba 26 15 'c'
0 4150 TSKHI bb 26 15 'c'
0 4150 TSKHI bc 26 15 'c'
0 4150 TSKHI ca 26 15 'c'
0 4150 TSKHI cb 26 15 'c'
0 4150 TSKHI cc 26 15 'c'
0 4151 TSKHI aa 26 15 'a'
0 4151 TSKHI ab 26 15 'c'
0 4151 TSKHI ac 26 15 'c'
0 4151 TSKHI ba 26 15 'c'
0 4151 TSKHI bb 26 15 'c'
0 4151 TSKHI bc 26 15 'c'
0 4151 TSKHI ca 26 15 'c'
0 4151 TSKHI cb 26 15 'c'
0 4151 TSKHI cc 26 15 'c'
0 4152 TSKHI aa 22 14 'a'
0 4152 TSKHI ab 22 14 'd'
0 4152 TSKHI ac 22 14 'd'
0 4152 TSKHI ba 22 14 'c'
0 4152 TSKHI bb 22 14 'c'
0 4152 TSKHI bc 22 14 'c'
0 4152 TSKHI ca 22 14 'c'
0 4152 TSKHI cb 22 14 'c'
0 4152 TSKHI cc 22 14 'c'
0 4153 TSKHI aa 26 15 'a'
0 4153 TSKHI ab 26 15 'c'
0 4153 TSKHI ac 26 15 'c'
0 4153 TSKHI ba 26 15 'c'
0 4153 TSKHI bb 26 15 'c'
0 4153 TSKHI bc 26 15 'c'
0 4153 TSKHI ca 26 15 'c'
0 4153 TSKHI cb 26 15 'c'
0 4153 TSKHI cc 26 15 'c'
0 4154 TSKHI aa 26 15 'a'
0 4154 TSKHI ab 26 15 'c'
0 4154 TSKHI ac 26 15 'c'
0 4154 TSKHI ba 26 15 'c'
0 4154 TSKHI bb 26 15 'c'
0 4154 TSKHI bc 26 15 'c'
0 4154 TSKHI ca 26 15 'c'
0 4154 TSKHI cb 26 15 'c'
0 4154 TSKHI cc 26 15 'c'
0 4155 TSKHI aa 26 15 'a'
0 4155 TSKHI ab 26 15 'c'
0 4155 TSKHI ac 26 15 'c'
0 4155 TSKHI ba 26 15 'c'
0 4155 TSKHI bb 26 15 'c'
0 4155 TSKHI bc 26 15 'c'
0 4155 TSKHI ca 26 15 'c'
0 4155 TSKHI cb 26 15 'c'
0 4155 TSKHI cc 26 15 'c'
0 4156 TSKHI aa 22 14 'a'
0 4156 TSKHI ab 22 14 'd'
0 4156 TSKHI ac 22 14 'd'
0 4156 TSKHI ba 22 14 'c'
0 4156 TSKHI bb 22 14 'c'
0 4156 TSKHI bc 22 14 'c'
0 4156 TSKHI ca 22 14 'c'
0 4156 TSKHI cb 22 14 'c'
0 4156 TSKHI cc 22 14 'c'
0 4157 TSKHI aa 26 15 'a'
0 4157 TSKHI ab 26 15 'c'
0 4157 TSKHI ac 26 15 'c'
0 4157 TSKHI ba 26 15 'c'
0 4157 TSKHI bb 26 15 'c'
0 4157 TSKHI bc 26 15 'c'
0 4157 TSKHI ca 26 15 'c'
0 4157 TSKHI cb 26 15 'c'
0 4157 TSKHI cc 26 15 'c'
0 4158 TSKHI aa 26 15 'a'
0 4158 TSKHI ab 26 15 'c'
0 4158 TSKHI ac 26 15 'c'
0 4158 TSKHI ba 26 15 'c'
0 4158 TSKHI bb 26 15 'c'
0 4158 TSKHI bc 26 15 'c'
0 4158 TSKHI ca 26 15 'c'
0 4158 TSKHI cb 26 15 'c'
0 4158 TSKHI cc 26 15 'c'
0 4159 TSKHI aa 26 15 'a'
0 4159 TSKHI ab 26 15 'c'
0 4159 TSKHI ac 26 15 'c'
0 4159 TSKHI ba 26 15 'c'
0 4159 TSKHI bb 26 15 'c'
0 4159 TSKHI bc 26 15 'c'
0 4159 TSKHI ca 26 15 'c'
0 4159 TSKHI cb 26 15 'c'
0 4159 TSKHI cc 26 15 'c'
0 4160 TSKHI aa 22 12 'a'
0 4160 TSKHI ab 22 12 'c'
0 4160 TSKHI ac 22 12 'c'
0 4160 TSKHI ba 22 12 'c'
0 4160 TSKHI bb 22 12 'c'
0 4160 TSKHI bc 22 12 'c'
0 4160 TSKHI ca 22 12 'c'
0 4160 TSKHI cb 22 12 'c'
0 4160 TSKHI cc 22 12 'c'
0 4161 TSKHI aa 22 12 'a'
0 4161 TSKHI ab 22 12 'c'
0 4161 TSKHI ac 22 12 'c'
0 4161 TSKHI ba 22 12 'c'
0 4161 TSKHI bb 22 12 'c'
0 4161 TSKHI bc 22 12 'c'
0 4161 TSKHI ca 22 12 'c'
0 4161 TSKHI cb 22 12 'c'
0 4161 TSKHI cc 22 12 'c'
0 4162 TSKHI aa 22 12 'a'
0 4162 TSKHI ab 22 12 'c'
0 4162 TSKHI ac 22 12 'c'
0 4162 TSKHI ba 22 12 'c'
0 4162 TSKHI bb 22 12 'c'
0 4162 TSKHI bc 22 12 'c'
0 4162 TSKHI ca 22 12 'c'
0 4162 TSKHI cb 22 12 'c'
0 4162 TSKHI cc 22 12 'c'
0 4163 TSKHI aa 22 12 'a'
0 4163 TSKHI ab 22 12 'c'
0 4163 TSKHI ac 22 12 'c'
0 4163 TSKHI ba 22 12 'c'
0 4163 TSKHI bb 22 12 'c'
0 4163 TSKHI bc 22 12 'c'
0 4163 TSKHI ca 22 12 'c'
0 4163 TSKHI cb 22 12 'c'
0 4163 TSKHI cc 22 12 'c'
0 4164 TSKHI aa 22 14 'a'
0 4164 TSKHI ab 22 14 'd'
0 4164 TSKHI ac 22 14 'd'
0 4164 TSKHI ba 22 14 'c'
0 4164 TSKHI bb 22 14 'c'
0 4164 TSKHI bc 22 14 'c'
0 4164 TSKHI ca 22 14 'c'
0 4164 TSKHI cb 22 14 'c'
0 4164 TSKHI cc 22 14 'c'
0 4165 TSKHI aa 26 15 'a'
0 4165 TSKHI ab 26 15 'c'
0 4165 TSKHI ac 26 15 'c'
0 4165 TSKHI ba 26 15 'c'
0 4165 TSKHI bb 26 15 'c'
0 4165 TSKHI bc 26 15 'c'
0 4165 TSKHI ca 26 15 'c'
0 4165 TSKHI cb 26 15 'c'
0 4165 TSKHI cc 26 15 'c'
0 4166 TSKHI aa 26 15 'a'
0 4166 TSKHI ab 26 15 'c'
0 4166 TSKHI ac 26 15 'c'
0 4166 TSKHI ba 26 15 'c'
0 4166 TSKHI bb 26 15 'c'
0 4166 TSKHI bc 26 15 'c'
0 4166 TSKHI ca 26 15 'c'
0 4166 TSKHI cb 26 15 'c'
0 4166 TSKHI cc 26 15 'c'
0 4167 TSKHI aa 26 15 'a'
0 4167 TSKHI ab 26 15 'c'
0 4167 TSKHI ac 26 15 'c'
0 4167 TSKHI ba 26 15 'c'
0 4167 TSKHI bb 26 15 'c'
0 4167 TSKHI bc 26 15 'c'
0 4167 TSKHI ca 26 15 'c'
0 4167 TSKHI cb 26 15 'c'
0 4167 TSKHI cc 26 15 'c'
0 4168 TSKHI aa 22 14 'a'
0 4168 TSKHI ab 22 14 'd'
0 4168 TSKHI ac 22 14 'd'
0 4168 TSKHI ba 22 14 'c'
0 4168 TSKHI bb 22 14 'c'
0 4168 TSKHI bc 22 14 'c'
0 4168 TSKHI ca 22 14 'c'
0 4168 TSKHI cb 22 14 'c'
0 4168 TSKHI cc 22 14 'c'
0 4169 TSKHI aa 26 15 'a'
0 4169 TSKHI ab 26 15 'c'
0 4169 TSKHI ac 26 15 'c'
0 4169 TSKHI ba 26 15 'c'
0 4169 TSKHI bb 26 15 'c'
0 4169 TSKHI bc 26 15 'c'
0 4169 TSKHI ca 26 15 'c'
0 4169 TSKHI cb 26 15 'c'
0 4169 TSKHI cc 26 15 'c'
0 4170 TSKHI aa 26 15 'a'
0 4170 TSKHI ab 26 15 'c'
0 4170 TSKHI ac 26 15 'c'
0 4170 TSKHI ba 26 15 'c'
0 4170 TSKHI bb 26 15 'c'
0 4170 TSKHI bc 26 15 'c'
0 4170 TSKHI ca 26 15 'c'
0 4170 TSKHI cb 26 15 'c'
0 4170 TSKHI cc 26 15 'c'
0 4171 TSKHI aa 26 15 'a'
0 4171 TSKHI ab 26 15 'c'
0 4171 TSKHI ac 26 15 'c'
0 4171 TSKHI ba 26 15 'c'
0 4171 TSKHI bb 26 15 'c'
0 4171 TSKHI bc 26 15 'c'
0 4171 TSKHI ca 26 15 'c'
0 4171 TSKHI cb 26 15 'c'
0 4171 TSKHI cc 26 15 'c'
0 4172 TSKHI aa 22 14 'a'
0 4172 TSKHI ab 22 14 'd'
0 4172 TSKHI ac 22 14 'd'
0 4172 TSKHI ba 22 14 'c'
0 4172 TSKHI bb 22 14 'c'
0 4172 TSKHI bc 22 14 'c'
0 4172 TSKHI ca 22 14 'c'
0 4172 TSKHI cb 22 14 'c'
0 4172 TSKHI cc 22 14 'c'
0 4173 TSKHI aa 26 15 'a'
0 4173 TSKHI ab 26 15 'c'
0 4173 TSKHI ac 26 15 'c'
0 4173 TSKHI ba 26 15 'c'
0 4173 TSKHI bb 26 15 'c'
0 4173 TSKHI bc 26 15 'c'
0 4173 TSKHI ca 26 15 'c'
0 4173 TSKHI cb 26 15 'c'
0 4173 TSKHI cc 26 15 'c'
0 4174 TSKHI aa 26 15 'a'
0 4174 TSKHI ab 26 15 'c'
0 4174 TSKHI ac 26 15 'c'
0 4174 TSKHI ba 26 15 'c'
0 4174 TSKHI bb 26 15 'c'
0 4174 TSKHI bc 26 15 'c'
0 4174 TSKHI ca 26 15 'c'
0 4174 TSKHI cb 26 15 'c'
0 4174 TSKHI cc 26 15 'c'
0 4175 TSKHI aa 26 15 'a'
0 4175 TSKHI ab 26 15 'c'
0 4175 TSKHI ac 26 15 'c'
0 4175 TSKHI ba 26 15 'c'
0 4175 TSKHI bb 26 15 'c'
0 4175 TSKHI bc 26 15 'c'
0 4175 TSKHI ca 26 15 'c'
0 4175 TSKHI cb 26 15 'c'
0 4175 TSKHI cc 26 15 'c'
0 4176 TSKHI aa 22 14 'a'
0 4176 TSKHI ab 22 14 'd'
0 4176 TSKHI ac 22 14 'd'
0 4176 TSKHI ba 22 14 'c'
0 4176 TSKHI bb 22 14 'c'
0 4176 TSKHI bc 22 14 'c'
0 4176 TSKHI ca 22 14 'c'
0 4176 TSKHI cb 22 14 'c'
0 4176 TSKHI cc 22 14 'c'
0 4177 TSKHI aa 26 15 'a'
0 4177 TSKHI ab 26 15 'c'
0 4177 TSKHI ac 26 15 'c'
0 4177 TSKHI ba 26 15 'c'
0 4177 TSKHI bb 26 15 'c'
0 4177 TSKHI bc 26 15 'c'
0 4177 TSKHI ca 26 15 'c'
0 4177 TSKHI cb 26 15 'c'
0 4177 TSKHI cc 26 15 'c'
0 4178 TSKHI aa 26 15 'a'
0 4178 TSKHI ab 26 15 'c'
0 4178 TSKHI ac 26 15 'c'
0 4178 TSKHI ba 26 15 'c'
0 4178 TSKHI bb 26 15 'c'
0 4178 TSKHI bc 26 15 'c'
0 4178 TSKHI ca 26 15 'c'
0 4178 TSKHI cb 26 15 'c'
0 4178 TSKHI cc 26 15 'c'
0 4179 TSKHI aa 26 15 'a'
0 4179 TSKHI ab 26 15 'c'
0 4179 TSKHI ac 26 15 'c'
0 4179 TSKHI ba 26 15 'c'
0 4179 TSKHI bb 26 15 'c'
0 4179 TSKHI bc 26 15 'c'
0 4179 TSKHI ca 26 15 'c'
0 4179 TSKHI cb 26 15 'c'
0 4179 TSKHI cc 26 15 'c'
0 4180 TSKHI aa 22 12 'a'
0 4180 TSKHI ab 22 12 'c'
0 4180 TSKHI ac 22 12 'c'
0 4180 TSKHI ba 22 12 'c'
0 4180 TSKHI bb 22 12 'c'
0 4180 TSKHI bc 22 12 'c'
0 4180 TSKHI ca 22 12 'c'
0 4180 TSKHI cb 22 12 'c'
0 4180 TSKHI cc 22 12 'c'
0 4181 TSKHI aa 22 12 'a'
0 4181 TSKHI ab 22 12 'c'
0 4181 TSKHI ac 22 12 'c'
0 4181 TSKHI ba 22 12 'c'
0 4181 TSKHI bb 22 12 'c'
0 4181 TSKHI bc 22 12 'c'
0 4181 TSKHI ca 22 12 'c'
0 4181 TSKHI cb 22 12 'c'
0 4181 TSKHI cc 22 12 'c'
0 4182 TSKHI aa 22 12 'a'
0 4182 TSKHI ab 22 12 'c'
0 4182 TSKHI ac 22 12 'c'
0 4182 TSKHI ba 22 12 'c'
0 4182 TSKHI bb 22 12 'c'
0 4182 TSKHI bc 22 12 'c'
0 4182 TSKHI ca 22 12 'c'
0 4182 TSKHI cb 22 12 'c'
0 4182 TSKHI cc 22 12 'c'
0 4183 TSKHI aa 22 12 'a'
0 4183 TSKHI ab 22 12 'c'
0 4183 TSKHI ac 22 12 'c'
0 4183 TSKHI ba 22 12 'c'
0 4183 TSKHI bb 22 12 'c'
0 4183 TSKHI bc 22 12 'c'
0 4183 TSKHI ca 22 12 'c'
0 4183 TSKHI cb 22 12 'c'
0 4183 TSKHI cc 22 12 'c'
0 4184 TSKHI aa 22 14 'a'
0 4184 TSKHI ab 22 14 'd'
0 4184 TSKHI ac 22 14 'd'
0 4184 TSKHI ba 22 14 'c'
0 4184 TSKHI bb 22 14 'c'
0 4184 TSKHI bc 22 14 'c'
0 4184 TSKHI ca 22 14 'c'
0 4184 TSKHI cb 22 14 'c'
0 4184 TSKHI cc 22 14 'c'
0 4185 TSKHI aa 26 15 'a'
0 4185 TSKHI ab 26 15 'c'
0 4185 TSKHI ac 26 15 'c'
0 4185 TSKHI ba 26 15 'c'
0 4185 TSKHI bb 26 15 'c'
0 4185 TSKHI bc 26 15 'c'
0 4185 TSKHI ca 26 15 'c'
0 4185 TSKHI cb 26 15 'c'
0 4185 TSKHI cc 26 15 'c'
0 4186 TSKHI aa 26 15 'a'
0 4186 TSKHI ab 26 15 'c'
0 4186 TSKHI ac 26 15 'c'
0 4186 TSKHI ba 26 15 'c'
0 4186 TSKHI bb 26 15 'c'
0 4186 TSKHI bc 26 15 'c'
0 4186 TSKHI ca 26 15 'c'
0 4186 TSKHI cb 26 15 'c'
0 4186 TSKHI cc 26 15 'c'
0 4187 TSKHI aa 26 15 'a'
0 4187 TSKHI ab 26 15 'c'
0 4187 TSKHI ac 26 15 'c'
0 4187 TSKHI ba 26 15 'c'
0 4187 TSKHI bb 26 15 'c'
0 4187 TSKHI bc 26 15 'c'
0 4187 TSKHI ca 26 15 'c'
0 4187 TSKHI cb 26 15 'c'
0 4187 TSKHI cc 26 15 'c'
0 4188 TSKHI aa 22 14 'a'
0 4188 TSKHI ab 22 14 'd'
0 4188 TSKHI ac 22 14 'd'
0 4188 TSKHI ba 22 14 'c'
0 4188 TSKHI bb 22 14 'c'
0 4188 TSKHI bc 22 14 'c'
0 4188 TSKHI ca 22 14 'c'
0 4188 TSKHI cb 22 14 'c'
0 4188 TSKHI cc 22 14 'c'
0 4189 TSKHI aa 26 15 'a'
0 4189 TSKHI ab 26 15 'c'
0 4189 TSKHI ac 26 15 'c'
0 4189 TSKHI ba 26 15 'c'
0 4189 TSKHI bb 26 15 'c'
0 4189 TSKHI bc 26 15 'c'
0 4189 TSKHI ca 26 15 'c'
0 4189 TSKHI cb 26 15 'c'
0 4189 TSKHI cc 26 15 'c'
0 4190 TSKHI aa 26 15 'a'
0 4190 TSKHI ab 26 15 'c'
0 4190 TSKHI ac 26 15 'c'
0 4190 TSKHI ba 26 15 'c'
0 4190 TSKHI bb 26 15 'c'
0 4190 TSKHI bc 26 15 'c'
0 4190 TSKHI ca 26 15 'c'
0 4190 TSKHI cb 26 15 'c'
0 4190 TSKHI cc 26 15 'c'
0 4191 TSKHI aa 26 15 'a'
0 4191 TSKHI ab 26 15 'c'
0 4191 TSKHI ac 26 15 'c'
0 4191 TSKHI ba 26 15 'c'
0 4191 TSKHI bb 26 15 'c'
0 4191 TSKHI bc 26 15 'c'
0 4191 TSKHI ca 26 15 'c'
0 4191 TSKHI cb 26 15 'c'
0 4191 TSKHI cc 26 15 'c'
0 4192 TSKHI aa 22 14 'a'
0 4192 TSKHI ab 22 14 'd'
0 4192 TSKHI ac 22 14 'd'
0 4192 TSKHI ba 22 14 'c'
0 4192 TSKHI bb 22 14 'c'
0 4192 TSKHI bc 22 14 'c'
0 4192 TSKHI ca 22 14 'c'
0 4192 TSKHI cb 22 14 'c'
0 4192 TSKHI cc 22 14 'c'
0 4193 TSKHI aa 26 15 'a'
0 4193 TSKHI ab 26 15 'c'
0 4193 TSKHI ac 26 15 'c'
0 4193 TSKHI ba 26 15 'c'
0 4193 TSKHI bb 26 15 'c'
0 4193 TSKHI bc 26 15 'c'
0 4193 TSKHI ca 26 15 'c'
0 4193 TSKHI cb 26 15 'c'
0 4193 TSKHI cc 26 15 'c'
0 4194 TSKHI aa 26 15 'a'
0 4194 TSKHI ab 26 15 'c'
0 4194 TSKHI ac 26 15 'c'
0 4194 TSKHI ba 26 15 'c'
0 4194 TSKHI bb 26 15 'c'
0 4194 TSKHI bc 26 15 'c'
0 4194 TSKHI ca 26 15 'c'
0 4194 TSKHI cb 26 15 'c'
0 4194 TSKHI cc 26 15 'c'
0 4195 TSKHI aa 26 15 'a'
0 4195 TSKHI ab 26 15 'c'
0 4195 TSKHI ac 26 15 'c'
0 4195 TSKHI ba 26 15 'c'
0 4195 TSKHI bb 26 15 'c'
0 4195 TSKHI bc 26 15 'c'
0 4195 TSKHI ca 26 15 'c'
0 4195 TSKHI cb 26 15 'c'
0 4195 TSKHI cc 26 15 'c'
0 4196 TSKHI aa 22 14 'a'
0 4196 TSKHI ab 22 14 'd'
0 4196 TSKHI ac 22 14 'd'
0 4196 TSKHI ba 22 14 'c'
0 4196 TSKHI bb 22 14 'c'
0 4196 TSKHI bc 22 14 'c'
0 4196 TSKHI ca 22 14 'c'
0 4196 TSKHI cb 22 14 'c'
0 4196 TSKHI cc 22 14 'c'
0 4197 TSKHI aa 26 15 'a'
0 4197 TSKHI ab 26 15 'c'
0 4197 TSKHI ac 26 15 'c'
0 4197 TSKHI ba 26 15 'c'
0 4197 TSKHI bb 26 15 'c'
0 4197 TSKHI bc 26 15 'c'
0 4197 TSKHI ca 26 15 'c'
0 4197 TSKHI cb 26 15 'c'
0 4197 TSKHI cc 26 15 'c'
0 4198 TSKHI aa 26 15 'a'
0 4198 TSKHI ab 26 15 'c'
0 4198 TSKHI ac 26 15 'c'
0 4198 TSKHI ba 26 15 'c'
0 4198 TSKHI bb 26 15 'c'
0 4198 TSKHI bc 26 15 'c'
0 4198 TSKHI ca 26 15 'c'
0 4198 TSKHI cb 26 15 'c'
0 4198 TSKHI cc 26 15 'c'
0 4199 TSKHI aa 26 15 'a'
0 4199 TSKHI ab 26 15 'c'
0 4199 TSKHI ac 26 15 'c'
0 4199 TSKHI ba 26 15 'c'
0 4199 TSKHI bb 26 15 'c'
0 4199 TSKHI bc 26 15 'c'
0 4199 TSKHI ca 26 15 'c'
0 4199 TSKHI cb 26 15 'c'
0 4199 TSKHI cc 26 15 'c'
0 4200 TSKHI aa 22 12 'a'
0 4200 TSKHI ab 22 12 'c'
